,Unnamed: 0,place_id,name,price_level,rating,types,address,phone_number,opening_hours,photo_ref,user_ratings_total,google_url,vegan_rating,gf_rating,veg_rating
22,22,ChIJ-Qb26Oh544kRmJqL94sN3pE,Sunset Cantina,2.0,4.1,"bar, restaurant, food, point_of_interest, establishment","916 Commonwealth Ave, Boston, MA 02215, USA",(617) 208-8427,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWr93NXoV6TALESxsqXFXDNcAqM8MXZxeE3TiWvHy9vXfuJGg_yzPBbYr5sf27ZEnRZLsOZ2iuCQTVN3M24NV1AS258PB4xxMxuMnhGFpDRyUOqV16YyxChd-bitnbfWMwZpxf955gtd-9tfBPeODnuTQSRlqcO4-M_l4fy7LfqODyrF,1249,https://maps.google.com/?cid=10510853475134053016,4.8,4.5,4.5
23,23,ChIJR9tskMJ544kR1BggFbR4mxg,Brown Sugar Cafe,2.0,4.4,"restaurant, food, point_of_interest, establishment","1033 Commonwealth Ave, Boston, MA 02215, USA",(617) 787-4242,"[{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '1200'}}]",AdDdOWp3vXdeAkhA4g9x_At-i_S-h4G8rXYo-N5WIGI0gjTbAOwzBYnLAnBPsQAk3Dqe6CQmFmRUkpbmzRqjkVd58JFjTuinuZOJ-GQjdVtcpRCijK190X7Ihwj0JvKI5DQ2uds0eFByitofXGBcxMzoxvD0cAV4Dc_csI_nGWUCIJzd-d54,725,https://maps.google.com/?cid=1773143593144293588,4.9,2.5,4.8
24,24,ChIJTWuYMvR544kRbIDom3-z_fU,Saloniki Greek,1.0,4.4,"restaurant, food, point_of_interest, establishment","4 Kilmarnock St, Boston, MA 02215, USA",(617) 266-0001,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWpSKWlAjsVUpBJSDP2cDTV2MEO25vRnSEl_qGNyPPEs-mgWXXW4r53BsPjnyj0hmYmCFk6BBqg9ItvyTV7sHfe-MbmTD-_5SIOoObkQa4TpGnYrei9MBMQxgV97Easu6agLfhPwAeA8t_BE5I1VpKb873MmSf0V8PMbRs_2AbrkcmAn,838,https://maps.google.com/?cid=17725521069058064492,4.3,2.5,3.8
25,25,ChIJeQVjgvF544kRFcm0SSly2pc,Sol Azteca,2.0,4.5,"restaurant, food, point_of_interest, establishment","914A Beacon St, Boston, MA 02215, USA",(617) 262-0909,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}]",AdDdOWoxhrVhDCJtfYu1UQerU3BY_iEEoc7croxHxaAyDGDWgqNDMt8p_o7kKuHDLGeSr2G8toUEibtporGSNsSVSzWFI2kEAKTrnV5kCQz46MQKnuYGJ-o2Ta6SzVlQrJ9g9zyL-ool9Sv6WrAgtrYGDCoHIgibUwfxzdA16qeYYJ2Tq7Ee,420,https://maps.google.com/?cid=10942183766305851669,4.9,2.5,4.5
26,26,ChIJmzb0jsJ544kR0ToArGft3w0,Kayuga,2.0,4.3,"meal_takeaway, restaurant, food, point_of_interest, establishment","1030 Commonwealth Ave, Boston, MA 02215, USA",(617) 566-8888,"[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1600'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1600'}}]",AdDdOWo_VMTuSqYyKHt47iet4Q2w2DIRvSOPGVGbDBxD8pRgdOjhjLci_As2sIkHsZMC7TSEQK_lnwPXMDzsr2JVOIbxGa3vbUfHGX8Nf2zjEqsy-fvT47hLGupVVTDX5yxm0L0DmweORA394KHtpS6ZZiRuvMMsLDCsWI0dBLl_pvKjhCfr,258,https://maps.google.com/?cid=999778671822650065,2.5,2.5,2.5
27,27,ChIJgZkfB8N544kRWrRM5viyzTk,Holly Crab Mad For Chicken,2.0,4.4,"meal_takeaway, restaurant, food, point_of_interest, establishment","1098 Commonwealth Ave, Boston, MA 02215, USA",(617) 487-5957,"[{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '1130'}}]",AdDdOWrmjxtZqnNbaT5nOm9fDoc9PyHIvq-XYhBCUrlUL74SxQQdBirdMwfBQH6kwora1xMZQ71vu1lCtrqWBp2YXSzIwPgP5K6rfRL_IBebT-7HL5KNpp8NB2JWTyrJu1P5xpIrU2EHg5jWXpCKvRyYIaBcpo1tMpwJyUce2mZDIDE9I-5_,629,https://maps.google.com/?cid=4165182012472996954,2.5,2.5,2.5
28,28,ChIJrTeL5Id544kR4B5_kGsmxS4,Sloane’s,2.0,4.6,"restaurant, food, point_of_interest, establishment","197 N Harvard St, Allston, MA 02134, USA",(617) 693-8220,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWqW2Y1T_nCdv_nRWezIvv7VhIvVkH8W2NJvTH8ThfqRYQZRL8tRNpJqO-V-ZhFQQjl6wmN6ES8UziB9u4x4iL22GpCs1_5krc3ZMJQlvV9jqTVmgYiWE05twNKzuOJAwOHiQTV3vl1sOCZajdgIN5geM2OAHNjkgdjSGyy6FabYKfBm,106,https://maps.google.com/?cid=3370142139584290528,4.4,2.5,4.7
29,29,ChIJLWMy8hp644kR6Gi122CPCkE,Pho Basil,2.0,4.4,"restaurant, food, point_of_interest, establishment","177 Massachusetts Ave, Boston, MA 02115, USA",(617) 262-5377,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1130'}}]",AdDdOWo0GIN88XgCrEE-pDRFlbI13WIGf9qAQKXVrpXW2ZwlDHwwJ3DWbcG44ziRjoaq1xgde1gwMpIxAwthDakeprxPRKwTBmPO79YcW7JUFLdqM8yvFs4nCQudtO43dUQYc574oD9yv3pNl-I2tkT3W6gGIvEnR1lK8jdUCKj-6GtbeO5v,1946,https://maps.google.com/?cid=4686716008398153960,4.6,4.6,4.4
30,30,ChIJfysmD11444kRN_8Z9BzkCaU,El Pelón Taqueria,1.0,4.4,"restaurant, food, point_of_interest, establishment","2197 Commonwealth Ave, Boston, MA 02135, USA",(617) 779-9090,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWohWEsiec0TTBkYiEieEQTH-fM-JiRJxz01jqRudu_8fhtPO8BWebxPkaxDrqjjmasTFm658CS-pRdnhSruj7tAkX1ks678Xa0uPx-hVvT4BTxpcvUvU07PudJ1EAq20zqjseczRXAXpLv2Ft2REC-hubMypBVOs9SvIcG_CH4En_rJ,591,https://maps.google.com/?cid=11892287104054066999,3.8,4.1,3.8
31,31,ChIJqRk3ZPZ544kRy5hmYv2Txzw,Yard House,2.0,4.3,"bar, meal_takeaway, restaurant, food, point_of_interest, establishment","126 Brookline Ave, Boston, MA 02215, USA",(617) 236-4083,"[{'close': {'day': 0, 'time': '2330'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2330'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2330'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2330'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2330'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0030'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0030'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWp75vfXkKhnegiPYizLtHlsXWKwNf2kI4u_FwN-QdOXMjL_BsHz-ZZSt1C89sYgWiIw6D1YgDN2GLmAkDQFOlKNZt6m-8olIgXfCTvJWC2jN0uClwCQ3tH1cjQ2uMByoooLpr87JjDIejt08quXsn2oCTYQCWKOhIxhN9bAIteBpw9A,3719,https://maps.google.com/?cid=4379631879127996619,4.4,4.6,4.3
32,32,ChIJ372wS9N544kR6KtceoYvcLk,Fool's Errand,4.0,4.6,"bar, restaurant, food, point_of_interest, establishment","1377 Boylston St, Boston, MA 02215, USA",,"[{'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 6, 'time': '0100'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '1600'}}]",AdDdOWqbo3AVQELgJIv5iMmnEj894iuuvFNJxcO5i-dSq4LIPQ_HCIHs8G1OYqIgicbg8l6dH_pF42TdpUVgsMt5jvqAFOeXiwdFruntNz2GQFKOZ-D0srARg-n-JJkYNybfPCltg1FfQSh_R2NHyEFH2Jn46B91eSeSK-FSP1xsFFb79efn,99,https://maps.google.com/?cid=13362232349033278440,2.5,2.5,2.5
33,33,ChIJk_WSLB5644kRGz1RTn1xwOk,Thaitation,2.0,4.3,"restaurant, food, point_of_interest, establishment","129 Jersey St, Boston, MA 02215, USA",(617) 585-9909,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1200'}}]",AdDdOWo9p5O5ykPRrtmieTOR3tYXFHgFGW_eGdiNwyhJBHuWysc1--fSby6tUA2zYiGdUUTFDpd0_KCvZgdQ6P9Pgzq0ZmEkwDNAkSMGIDxECXc0f77cGyLIJhmOFS9LKkDZ8-b_vzNJBJQ4oLa6NHR87LElqxUf8nprd0Y_elfa9-S7kHhi,433,https://maps.google.com/?cid=16843587389364452635,4.9,2.5,4.3
34,34,ChIJq-qr5Pd544kRZy2SWrxFoHc,Blue Ribbon Sushi,,4.5,"restaurant, food, point_of_interest, establishment","500a Commonwealth Ave, Boston, MA 02215, USA",(617) 264-0410,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1200'}}]",AdDdOWpI1fm_0OlcMhwd77Xi_175Lwok526xAPx-vIx8REDx8v02hzKqXP4IztnAGcKggJHC5sCZ7rAgcBv6d_J-PwEX9WXISTVV8MEWf8Nvhx2HpAZEIaPq9pPFlkC43XOtsr3qnp8e3Ne592rDzBliIbknww-fyZ7aSPfP4nIFgocYFI8m,262,https://maps.google.com/?cid=8619966362062826855,4.7,2.5,4.0
35,35,ChIJ7_Ne2QR644kRqjaIFsBEetI,Uni,4.0,4.2,"bar, restaurant, food, point_of_interest, establishment","370A Commonwealth Ave, Boston, MA 02215, USA",(617) 536-7200,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1730'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1730'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1730'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1730'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1730'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1730'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1730'}}]",AdDdOWpA4BMI-bp_cZNtPIH6b2A-tl34ypjOGG8GQrnwDbEl7Fwj9VE7OGwR0secZ9FBOWADl0Q5GcwsisIP2Ulppuyk9hnxhdk_DT9bgnpVDiecV3tPOH1fRnS7yTy8uyAeIcHGPdgI9Lall52bC0kZ7-oHnYxrA8vP5TPvI5nTJ0lJ-UU9,809,https://maps.google.com/?cid=15166510286926001834,2.5,2.5,4.5
36,36,ChIJvYo4h39744kRKfFUpS0b8NI,El Jefe's Taqueria - Symphony,2.0,4.4,"restaurant, food, point_of_interest, establishment","269 Huntington Ave, Boston, MA 02115, USA",(617) 936-3651,"[{'close': {'day': 1, 'time': '0300'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 2, 'time': '0300'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 3, 'time': '0300'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 4, 'time': '0300'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 5, 'time': '0300'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 6, 'time': '0300'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 0, 'time': '0300'}, 'open': {'day': 6, 'time': '0800'}}]",AdDdOWpL7mct0dlqSoPtcqlxZFxdO-6hvmB7-xpnfbd1qcWVqSwB9xi1xI3HYsxLxpnCauPLr5szu0TyVeBPTne492XK2pbpS2xG5e7WLhjyZfoTVAVvdMLwY10or8vlJJdalXRjG6hUWR_toLZR5H0hAZUSGyHK7u8INBpXyLNlNk69RnL9,806,https://maps.google.com/?cid=15199678625236709673,3.5,2.5,3.9
37,37,ChIJefpNNR1644kRA4W72EdUO3g,Cornwall's,2.0,4.4,"bar, restaurant, food, point_of_interest, establishment","644 Beacon St, Boston, MA 02215, USA",(617) 262-3749,"[{'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1130'}}]",AdDdOWp4ZPXcpWB3BacGBepg1GIt8yh0cHvs7Pik1xfRPVENruqvbrvem7lRfu53H5a-1eWFFLbHHO8nJVd1Ywet8wJIdRUB4PrxKVr88PhtoRBeXAE277CGMXeVgE3QzdQhZBcnwleCHAGDnvmm6_rHespkV1mUeDY70C0jWzuITtIdQkDR,546,https://maps.google.com/?cid=8663610975732860163,2.5,2.5,4.7
38,38,ChIJDaJJzfZ544kRnon1_FQE2cg,Audubon,2.0,4.6,"bar, restaurant, food, point_of_interest, establishment","838 Beacon St, Boston, MA 02215, USA",(617) 421-1910,"[{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1130'}}]",AdDdOWrMPZhM0o-_Qn2sERJrZdWb-EXDBmuy2KEgRHgVblR5hmF5cRErlJFFGNhd-MnqodQplsS0QBX7Pt3578hAcy1MfVZe7zQYF4DI1aAUXoky3FWTWxsq6ILq5oDwA460zufCtxREYiOaz8c22ecO9U9NEMo9CCaI5NFfV5IOfWD6MYEx,744,https://maps.google.com/?cid=14472603640599513502,4.8,2.5,4.4
39,39,ChIJrYMpGht644kRL_Ny4HU-He0,Pad Thai Cafe,2.0,4.3,"restaurant, food, point_of_interest, establishment","6 Hemenway St, Boston, MA 02115, USA",(617) 267-2828,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1130'}}]",AdDdOWp3X4aYpOWoofO3nUbcm0F36tvGoHIkDNotCA5C6RXPIOyYGOUcyDZCiFeFKOPqdguEjwldefNSngqiFSEHsCH_WmZph9rXjksR8aHqntcutzdEYIcoaA6B4xZp00xalXzHm9vpJB6L2cAFuOHcOkt6T8Re9WlCYLrw017pvUU6jG8,358,https://maps.google.com/?cid=17085881237311255343,2.5,2.5,4.4
40,40,ChIJkar7KXx744kR_wdcfr8UFWY,Mamacita Mexican Comida,1.0,4.5,"restaurant, food, point_of_interest, establishment","329 Huntington Ave, Boston, MA 02115, USA",(857) 233-2508,"[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWq7HrtOiloZpWIjEeDmHSrctAe5R96kBsvZu0Rx7elXs-D4KM40jD0Ple1T7VdMLY-esKflp5gNKD0pwTB9cbhq0UpWgCn7iqfjN-2nRv6ODEYxMQKlCiSi8wQlLku39q6lcU1TDK5hlAEJ7zdo9um7XE81tou4AqQg84gM83ittdo3,264,https://maps.google.com/?cid=7355808379070842879,4.9,2.5,4.6
41,41,ChIJJxOH6xR544kRbh3iqqzoaNQ,FIYA HEN,2.0,4.1,"bar, meal_takeaway, restaurant, food, point_of_interest, establishment","1024 Commonwealth Ave, Boston, MA 02215, USA",(857) 316-2109,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWoAiee9k-VTek2S6KVNaIQ8bYAUK_EMtEpYavkYUmi_xKl-LZfeNx0wwv7bPoLFN1HZ_y5qMq6bskSkAjd1bhki4OujRWlDW2ak_ZKECNp1AiEaNCyMsSq_za0IY6-j0pMq5e-WbpAA4PBviE43tnp7Fs1JyRQTtF5DLsacBThC8gyK,295,https://maps.google.com/?cid=15305739161917594990,4.9,2.5,4.9
42,42,ChIJgTVA8vB544kRFbGEuIa0QSg,University Grill & Pizza,1.0,4.5,"restaurant, food, point_of_interest, establishment","712 Commonwealth Ave, Boston, MA 02215, USA",(617) 247-7120,"[{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1000'}}]",AdDdOWq6rBDaVTqWIvJUWMVgMPdZktzdwzmNxSQBv6leNZfTJZpeuJku47wRc0AxgjIuZT19_GE_ZcUd3fFTvxN3wmOtas_YVCph9nxKaEe3zuyfeUTIdjDzVpv9NIhdoRGxWlKZEmMoEg3f75AOtCBruWbYbsNI4vdYH61k0F3A1FZkW6po,95,https://maps.google.com/?cid=2900798125717631253,4.7,2.5,4.7
43,43,ChIJGYDqsqt544kRhKLfnWjBCYU,Nud Pob Thai Cuisine,1.0,4.3,"restaurant, food, point_of_interest, establishment","738 Commonwealth Ave, Boston, MA 02215, USA",(617) 232-9992,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}]",AdDdOWq4G6c0qK11c1tBWwXGxgJTpNxnQEGeUHixUBQU7TVJmw5dleBKWqtSf-vB-5EZSU9tqDxssl6_aB393_CLDXeECjggoOj6B0LHZ2Ypnw3EoLRd45iZ4tyU7OJBD-Ov1ZbF8GLi2hhphjR7yIjEiXsCsV7o3u17jr5Ajr1VZz_37_3a,374,https://maps.google.com/?cid=9586405936904249988,4.2,2.5,4.9
44,44,ChIJqzNGAR5644kRUviH1DHbjuQ,honeygrow,2.0,4.1,"restaurant, food, point_of_interest, establishment","1282 Boylston St, Boston, MA 02215, USA",(857) 991-1647,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1030'}}]",AdDdOWpzM2d5TIYVyEiIWCj9fi9wFuMF6O0CXJKZEmEt8HH9Kat7nGkoc5Bn8pLTCvJdFSvyrdUgOnPALvJ0PKWBpSYTPYe52p0URRtcpGKYpXkGRFHPm3qLqbtE245M_bI32TFqgChJG7WaJRYQCTN4Dr_sA_lV4tJaxNlnanA52OHoSdyt,361,https://maps.google.com/?cid=16469341894406043730,4.3,4.9,3.7
